x,t,u
0.25252524,0.0,0.777678181657312
0.6363636,0.6,0.6215885597706365
0.959596,0.2,0.11577868025018094
0.1010101,0.6,0.25197799556173917
0.34343433,0.6,0.6657887702209639
0.8484849,0.6,0.34651973192093144
0.9191919,0.2,0.24800875487577562
0.83838385,0.6,0.3339832135010644
0.8787879,0.0,0.3702152208586009
0.35353535,0.2,0.8746181717182753
0.85858583,0.8,0.3185649006908359
0.82828283,0.6,0.38050860805346637
0.8080808,0.6,0.4585508972269435
0.6060606,0.4,0.7945441068061404
0.86868685,0.4,0.3385028281900627
0.56565654,0.8,0.6431418368479012
0.9292929,0.0,0.22581951682971252
0.56565654,0.4,0.8744274950874407
0.82828283,0.8,0.33525072652128085
0.25252524,0.2,0.5894923380538816
0.4949495,0.8,0.6227193802596162
0.18181819,0.2,0.5122046101905252
0.4949495,0.4,0.8262023133647375
0.5252525,0.0,1.0094802003524133
0.83838385,0.4,0.4174525843155753
0.14141414,0.0,0.4294645185315222
0.86868685,0.8,0.2752977497668671
0.7373737,0.2,0.7013630056417715
0.9292929,0.4,0.16716653550489988
0.14141414,0.2,0.3892301826348327
0.82828283,0.2,0.4618525681862223
0.02020202,0.8,0.04354521082961951
0.21212122,0.0,0.6767969835484243
0.4848485,0.4,0.8975659107148614
0.02020202,0.8,0.04687120501793646
0.5555556,0.2,0.8181629085557306
0.989899,0.2,0.028094501544828954
0.45454547,0.0,0.9630305332216452
0.41414142,0.8,0.6799444950737212
0.21212122,0.0,0.5716162872363392
0.25252524,0.6,0.514141221985024
0.5151515,0.0,1.0827020595229413
0.08080808,0.4,0.2039988790114489
0.18181819,0.6,0.41666858020815356
0.7676768,0.8,0.4190792198117504
0.0,0.6,0.00035642795101521225
0.90909094,0.0,0.2797483926425716
0.24242425,0.2,0.5675372894298968
0.57575756,0.0,0.9823709338643918
0.121212125,0.0,0.33617243563885446
0.7878788,0.4,0.5086162794459381
0.3131313,0.6,0.6694889470918336
0.43434343,0.6,0.7440534854486628
0.1919192,0.4,0.45450266691142094
0.5555556,0.2,0.939736266170437
0.33333334,0.0,0.8806285222869145
0.121212125,0.0,0.3986754284710257
0.72727275,0.0,0.7088845851693978
0.4040404,0.6,0.714396380795512
0.8888889,0.0,0.35258314685204195
