x,t,u
0.1010101,0.25,0.17765169266834036
0.3838384,0.75,0.22330499902667006
0.27272728,0.45,0.31188818225092424
0.27272728,0.8,0.17191186225970898
0.46464646,0.35,0.5062844914393388
0.5858586,0.8,0.21730220940280573
0.46464646,0.15,0.8067615057988597
0.57575756,0.8,0.19514884614676917
0.0,0.15,-0.0016581930618318561
0.3939394,0.15,0.7696792513156449
0.6060606,0.4,0.36678209020222063
0.959596,0.65,0.037008780575174996
0.11111111,0.05,0.284145266872529
0.47474748,0.4,0.4088762445021748
0.2020202,0.65,0.1830231819533384
0.4949495,0.35,0.5148433768651001
0.2020202,0.95,0.09989642153039249
0.17171717,0.4,0.25567121281525035
0.6060606,0.95,0.13483211496662711
0.959596,0.15,0.08106914760763326
0.86868685,0.45,0.17506703180825728
0.33333334,0.85,0.18416165354860745
0.6060606,0.8,0.19065982566492606
1.0,0.85,-0.000704511683944707
0.3939394,0.25,0.5452118869821575
0.2929293,0.95,0.11811721596757867
0.6969697,0.45,0.35190285489753925
0.86868685,0.55,0.1397721929367072
0.75757575,0.95,0.10904559956119003
0.72727275,0.1,0.5280177252478025
0.22222222,0.7,0.13785177923406947
0.53535354,0.25,0.5235708076153243
0.22222222,0.8,0.142701765881174
1.0,0.15,-0.00038327659137468386
0.82828283,0.7,0.1344532005132048
0.5555556,0.8,0.18948681303543857
0.3030303,0.9,0.15412174715720972
0.7676768,0.1,0.5425997653853569
0.6060606,0.25,0.6485149344255531
0.16161616,0.45,0.1701692825777158
1.0,0.55,-0.0018978215616331303
0.1919192,0.05,0.502822083648661
0.7777778,0.6,0.17616823998889866
0.7777778,0.35,0.35217436860257645
0.7878788,0.4,0.29794580256130826
0.34343433,0.25,0.5034935404969116
0.17171717,0.2,0.3293479772365825
0.5050505,0.95,0.1500891839452974
0.17171717,0.65,0.12707650926883096
0.33333334,0.0,0.7527126860682838
0.3939394,0.4,0.3833962322263791
0.13131313,0.9,0.06666597343032138
0.8080808,0.9,0.08602992698921197
0.24242425,0.05,0.7065601618621651
0.7676768,0.95,0.10754608154477122
0.02020202,0.35,0.03077034836940463
0.46464646,0.9,0.1885659629976398
0.6060606,0.45,0.3648174618592422
0.5252525,0.2,0.7333741757324634
0.969697,0.75,0.02152429847651296
0.959596,0.7,0.03096523173954795
0.1010101,0.0,0.2861464054799142
0.6767677,0.15,0.5505894852725053
0.34343433,0.75,0.18576574891503297
0.53535354,0.6,0.33046921126984385
0.74747473,0.0,0.7065648781024061
0.6666667,0.45,0.3064478860889428
0.24242425,0.05,0.6050427061827247
0.8787879,0.6,0.10007945924198804
0.97979796,0.85,0.009496025686776413
0.36363637,0.35,0.4803607222448408
0.8888889,0.55,0.12771545588682484
0.3131313,0.4,0.4271309307412592
0.21212122,0.95,0.10443644967258764
0.5252525,0.85,0.16742562964261043
0.93939394,0.6,0.05295636722163826
1.0,0.8,-0.0009561304222483924
0.5959596,0.45,0.3889603254461137
0.121212125,0.4,0.16524046464355346
0.3939394,0.9,0.16144446441372895
0.33333334,0.2,0.6290641362341248
0.82828283,0.55,0.1755000417528322
0.56565654,0.9,0.15925299549794353
0.969697,0.6,0.026283000171856634
0.1919192,0.95,0.08428848224816939
0.64646465,0.2,0.6609072150332274
0.26262626,0.75,0.16545235272946163
0.7878788,0.7,0.17201556731644171
0.27272728,0.8,0.1743457668814709
0.8989899,0.2,0.18426393845689654
0.4848485,0.3,0.5667378054751645
0.3939394,0.9,0.17319793876360165
0.09090909,0.3,0.14420032280776596
0.3131313,0.2,0.6022467532387383
0.16161616,0.25,0.272154803303752
0.74747473,0.35,0.3823357914853621
0.18181819,0.55,0.1704589038614786
0.97979796,0.5,0.021530606801115727
0.83838385,0.35,0.21751857035599192
0.0,0.7,-0.0015782376905315912
0.15151516,0.05,0.37084157827594416
0.14141414,0.8,0.09720735790472135
0.72727275,0.35,0.3781441200625553
0.23232323,0.45,0.2604473267858901
0.09090909,0.0,0.31382012610701104
0.060606062,0.2,0.12030842531897971
0.6262626,0.7,0.22846934266956573
0.5858586,0.8,0.21700041481148274
0.86868685,0.35,0.19588466038079463
0.8080808,0.45,0.26131889659421526
0.42424244,0.15,0.7868202518496512
1.0,0.2,-0.0004991355784934539
0.45454547,0.2,0.7465906859388491
0.6060606,0.4,0.44943969063984673
0.04040404,0.3,0.059148022664664804
0.53535354,0.7,0.24902033249684552
0.90909094,0.05,0.2555281084337347
0.57575756,0.3,0.4848692371854955
0.13131313,0.25,0.24149070984477153
0.04040404,0.1,0.09875075754873927
0.42424244,0.6,0.3055393397189248
0.93939394,0.65,0.0485262491726382
0.6767677,0.1,0.664893910805649
0.3838384,0.7,0.22682622213460205
0.34343433,0.2,0.5048902227951955
0.85858583,0.45,0.17534647634598016
1.0,0.45,-0.001965267982071868
0.5252525,0.95,0.15636025746995363
0.8181818,0.15,0.43421593527797364
0.8888889,0.65,0.07937824778863645
0.56565654,0.85,0.20613893038531655
0.2020202,0.35,0.2711988002767715
0.1919192,0.25,0.3376140249208349
0.6969697,0.45,0.3502422559424566
0.0,0.05,-0.0018946767667765913
0.56565654,0.75,0.2274722284476758
0.8888889,0.7,0.09548871701212193
0.13131313,0.95,0.06461426587663298
0.72727275,0.6,0.23252574100128356
0.969697,0.45,0.04097426167873025
0.5050505,0.15,0.6932376897242709
0.83838385,0.0,0.5023145541441357
0.75757575,0.1,0.4946299445541048
0.36363637,0.7,0.2287375141383667
0.6969697,0.8,0.15481798973049699
0.6262626,0.15,0.6548204099797402
0.5050505,0.4,0.3936940320052856
0.28282827,0.7,0.2196483127949377
0.01010101,0.35,0.015327577944615456
0.64646465,0.05,0.7293543981733208
0.45454547,0.8,0.1788534731917134
0.6767677,0.8,0.1561263741799459
0.989899,0.0,0.029038305314450435
0.8989899,0.15,0.2382911375271374
0.43434343,0.25,0.678893021055739
0.13131313,0.75,0.08557486654324213
0.5858586,0.75,0.21779440361626995
0.18181819,0.4,0.21712332574995527
0.9191919,0.6,0.08103612780631403
0.8888889,0.4,0.14978700504279463
0.37373737,0.7,0.24619164529048468
0.6969697,0.3,0.4183126970995941
0.9292929,0.25,0.11527282512436667
0.53535354,0.15,0.8306063757441257
0.060606062,0.5,0.07416142883743357
0.3131313,0.6,0.24117027387510537
0.8888889,0.2,0.22265351663189364
0.25252524,0.55,0.24233868138628478
0.4949495,0.45,0.45977523590159053
0.36363637,0.5,0.3572885021644674
0.7373737,0.3,0.3727791904718909
0.02020202,0.45,0.02416098741874088
0.04040404,0.3,0.0702632206704222
0.6262626,0.95,0.15510225455984827
0.61616164,0.8,0.16485872769503837
0.28282827,0.5,0.24713082340423198
0.46464646,0.1,0.7206053281284913
0.5151515,0.75,0.24785344624602962
0.7171717,0.8,0.15110228421909555
0.5252525,0.75,0.24796162292892823
0.26262626,0.5,0.24699315153159437
0.6767677,0.05,0.7564443061645495
0.4040404,0.65,0.2920541408221217
0.14141414,0.35,0.20995971657779833
0.42424244,0.05,0.8191055539808334
0.6060606,0.65,0.25215246503804367
0.7979798,0.25,0.36414539974815385
0.5555556,0.55,0.2997284726616935
0.17171717,0.55,0.17535228392472837
0.21212122,0.25,0.40424572587737245
0.24242425,0.0,0.7588485921279943
0.94949496,0.4,0.07424736321622465
0.030303031,0.75,0.02201843758359241
0.4040404,0.15,0.7006768753808805
0.28282827,0.2,0.5012546406255214
0.6262626,0.95,0.14920592384575682
0.09090909,0.2,0.19438174694089277
0.54545456,0.9,0.16096090672290003
0.3030303,0.55,0.2929820936783629
0.17171717,0.7,0.13824012781461317
0.74747473,0.65,0.18175896715439402
0.65656567,0.25,0.4960754244503416
0.6060606,0.85,0.19847455644771306
0.3939394,0.1,0.8455905114523136
0.9191919,0.65,0.06658405133560212
0.09090909,0.35,0.1299509808810665
0.4848485,0.1,0.860519333102233
0.6060606,0.35,0.49993846637602796
0.26262626,0.75,0.1798439687150461
0.54545456,0.9,0.16675567120787108
0.8888889,0.5,0.11153669404193335
0.7373737,0.65,0.1951701693283382
0.11111111,0.2,0.2577027415716726
0.68686867,0.0,0.8721124283074839
0.16161616,0.15,0.3171174042491128
0.4040404,0.05,0.8671439276915496
0.43434343,0.6,0.2699629840579007
0.4040404,0.35,0.426737179576777
0.41414142,0.65,0.26721424290941115
0.060606062,0.15,0.15794713853140344
0.82828283,0.85,0.08114258433615998
0.34343433,0.45,0.339429811183981
0.11111111,0.05,0.33647407621129555
0.7373737,0.95,0.09507747604214842
0.5959596,0.1,0.7871002749042031
0.05050505,0.15,0.10643663915245843
0.97979796,0.3,0.03429869007866228
0.74747473,0.45,0.30804155026959124
0.989899,0.6,0.007654640207328187
0.5858586,0.3,0.5948724220529651
0.6767677,0.25,0.5240118653490333
0.5151515,0.5,0.41143225748232726
0.8181818,0.35,0.2903737449199912
0.27272728,0.95,0.12386304597210124
0.33333334,0.3,0.5316611737118518
0.959596,0.9,0.021111434469136058
0.7070707,0.9,0.13614012297959233
0.33333334,0.75,0.17400523872594337
0.17171717,0.2,0.3251252145957704
0.4848485,0.8,0.22179622275580627
0.121212125,0.3,0.17932078113491529
0.8888889,0.9,0.061196237474735356
0.18181819,0.2,0.3315111562714989
0.8989899,0.1,0.23784936087085637
0.35353535,0.4,0.34856983214113
0.97979796,0.95,0.00872044961451532
0.969697,0.65,0.023969748041565063
0.8787879,0.35,0.16566147746306115
0.45454547,0.0,0.9208777595159948
0.0,0.4,-0.001608323511362657
0.7373737,0.75,0.16093677202642878
0.5858586,0.3,0.482931131696553
0.989899,0.25,0.01586657155974453
0.46464646,0.05,0.7807543687508872
0.4848485,0.05,0.782917596915625
0.3131313,0.25,0.5225336263400263
0.25252524,0.2,0.46655898073916147
0.32323232,0.55,0.27943057260288856
0.6969697,0.35,0.3478393651511448
0.41414142,0.05,0.8952065357669533
0.4949495,0.6,0.320598805479765
0.07070707,0.05,0.2242274120847414
0.32323232,0.4,0.32931903474453966
0.65656567,0.7,0.19478162561218604
0.7373737,0.1,0.5122391224039027
0.3838384,0.05,0.8537059959752862
0.41414142,0.4,0.40626947375426553
0.030303031,0.6,0.02908658044915769
0.3131313,0.8,0.18191896364537385
0.3131313,0.0,0.9383945585234649
0.16161616,0.0,0.46612584007819435
0.22222222,0.6,0.17428084147933023
0.959596,0.55,0.04206581649078705
0.35353535,0.85,0.15985072813787693
0.02020202,0.55,0.0210086664542924
0.3939394,0.85,0.19985905501446535
0.7676768,0.7,0.16407873249434501
0.8484849,0.9,0.07069708570804026
0.94949496,0.1,0.13284343901012705
0.21212122,0.2,0.379415665874716
0.17171717,0.4,0.216757585533383
0.8080808,0.3,0.32002153816478246
0.1010101,0.15,0.2506427441226793
0.28282827,0.55,0.28683593008975367
0.33333334,0.3,0.4080442686291159
0.11111111,0.3,0.20226510225154706
0.21212122,0.25,0.40308852016320035
0.94949496,0.85,0.032536452335439475
0.4040404,0.55,0.34105849744057565
0.74747473,0.15,0.5563358095493274
0.34343433,0.95,0.13972714288826388
0.5252525,0.9,0.15362881345554003
0.97979796,0.4,0.026066809879313237
0.86868685,0.85,0.08403560525121438
0.7878788,0.1,0.47853592236559
0.01010101,0.8,0.005659355993258233
0.7777778,0.5,0.23611518015270003
0.65656567,0.3,0.41571746705176954
0.9292929,0.0,0.2158858521610337
0.42424244,0.2,0.6107921470153805
0.060606062,0.3,0.0977367675346418
0.6666667,0.3,0.5357896376542688
0.0,0.7,-0.001334524601965328
0.24242425,0.1,0.6429282394426051
