x,t,u
0.6666667,0.9,0.6116746995764885
0.15151516,0.2,0.35594328288620053
0.1919192,0.95,0.358171361188676
0.41414142,0.95,0.6225474588127176
0.5252525,0.75,0.7487510772365727
0.44444445,0.55,0.6520933675623775
0.37373737,0.75,0.5930311103574434
0.24242425,0.3,0.671552602484742
0.6060606,0.0,0.973084455041263
0.27272728,0.9,0.5364127337047703
0.7373737,0.55,0.525783965332117
0.9292929,0.45,0.18922970254312368
0.7676768,0.4,0.5955349541669068
0.7979798,0.9,0.3462532571826417
0.7171717,0.95,0.460770897492847
0.33333334,0.25,0.7189717803700768
0.7070707,0.2,0.6286823372911414
0.25252524,0.55,0.49470154337145644
0.42424244,0.35,0.7133402927185952
0.26262626,0.6,0.5887425419189755
0.6363636,0.8,0.6066302750974902
0.4848485,0.55,0.8085295248448732
0.83838385,0.75,0.29402386426372384
0.21212122,0.55,0.41264738342731616
0.5858586,0.55,0.6932163113033817
0.34343433,0.1,0.7834482803783408
0.46464646,0.65,0.7003252171419532
0.0,0.3,0.0005728632460436895
1.0,0.1,-0.00020113516518127083
0.53535354,0.05,0.9747797925310117
0.05050505,0.95,0.10082803876800596
0.8787879,0.45,0.2835849698819117
0.75757575,0.35,0.5321783108159779
0.08080808,0.95,0.14233128351109056
0.07070707,0.4,0.20137840636018425
0.82828283,0.8,0.29581934840804097
0.35353535,0.2,0.6969374722772409
0.27272728,0.1,0.6946596361916455
0.060606062,0.3,0.15767408767738342
0.75757575,0.4,0.5063970575448905
0.54545456,0.15,0.8321881057540073
0.56565654,0.95,0.5214317263754639
0.4040404,0.75,0.6654606399993254
0.7373737,0.7,0.5637011734952869
0.3030303,0.75,0.5881423218993356
0.5050505,0.2,1.0342295297445707
0.61616164,0.8,0.565175571336411
0.72727275,0.1,0.6676939024502433
0.0,0.45,0.0005907185900668094
0.45454547,0.15,0.9861776441867103
0.8888889,0.1,0.32815768234283105
0.1919192,0.7,0.4005549824177773
0.22222222,0.45,0.5609793111021045
0.4040404,0.7,0.7757006809641984
0.7171717,0.6,0.6620655952928638
0.5858586,0.85,0.7252454726380307
0.65656567,0.3,0.7940902812154048
0.47474748,0.6,0.6546116836924156
0.5959596,0.3,0.8212993906379406
0.09090909,0.5,0.24325621738567735
0.3131313,0.05,0.7265931794916147
0.5959596,0.75,0.7348687334723093
0.969697,0.8,0.06357678308404832
0.08080808,0.15,0.2085556963182069
0.34343433,0.55,0.6841405391819887
0.08080808,0.8,0.16380271819997053
0.01010101,0.05,0.026776909877356547
0.75757575,0.6,0.5518268197139818
0.41414142,0.95,0.5617772119138644
0.5151515,0.15,1.0639226390130423
0.97979796,0.25,0.059655646599188296
0.24242425,0.65,0.5505231606912367
0.5959596,0.85,0.5660906084396118
0.6666667,0.7,0.6414671384323322
0.6969697,0.85,0.4962706689326997
0.22222222,0.9,0.3756658331930905
0.8989899,0.85,0.1892111675141512
0.97979796,0.5,0.053855581026474635
0.8787879,0.35,0.30518272499216975
0.02020202,0.05,0.0534057894057887
0.01010101,0.65,0.02550551081754398
0.54545456,0.55,0.6690127520911924
0.02020202,0.55,0.055666616556996826
0.68686867,0.6,0.5881832123263341
0.23232323,0.6,0.533854758278115
0.2020202,0.9,0.410502533178356
0.1919192,0.7,0.44183458184621494
0.5858586,0.5,0.7607620865097598
0.060606062,0.8,0.12762570121771824
0.6262626,0.0,0.9606066407118758
0.09090909,0.2,0.26370595532312635
0.22222222,0.15,0.5841000563784321
0.32323232,0.5,0.7167391625155008
0.72727275,0.9,0.45774043392298197
0.17171717,0.9,0.3163171986371357
0.05050505,0.35,0.13565035167063932
0.94949496,0.8,0.1025820032044609
0.83838385,0.3,0.3665965405091936
0.2929293,0.75,0.6042681781833857
0.8181818,0.2,0.5571148451043868
0.1919192,0.1,0.46022064088967496
0.68686867,0.75,0.5365959174136057
0.959596,0.05,0.1097275232435509
0.44444445,0.95,0.699649050198716
0.5555556,0.45,0.7776867817286934
0.13131313,0.8,0.25120383462888113
0.22222222,0.45,0.5693063420505582
0.42424244,0.35,0.7397906940465478
0.86868685,0.65,0.3072680779738157
0.34343433,0.0,0.8203708092394861
0.35353535,0.25,0.7173645729065165
0.47474748,0.25,0.9477508322514445
0.7373737,0.1,0.7152434317460965
0.43434343,0.9,0.6471364761413828
0.8888889,0.15,0.30117985694369404
0.47474748,0.7,0.7445554553779882
0.9191919,0.15,0.22729660199537927
0.8080808,0.15,0.53271936178523
0.47474748,0.9,0.5993044907800734
0.44444445,0.5,0.6759439074334472
0.959596,0.7,0.09984136119665067
0.57575756,0.95,0.6449721552481266
0.969697,0.8,0.05756618070711391
0.07070707,0.1,0.2109793085418056
0.83838385,0.15,0.4770734895995313
0.4848485,0.6,0.6337098493075942
0.47474748,0.9,0.5452358627972306
0.1919192,0.25,0.5410468218977161
0.01010101,0.1,0.029965284328199733
0.35353535,0.15,0.8462084339561936
0.85858583,0.95,0.2395190524123146
0.94949496,0.4,0.13061292145524614
0.7878788,0.6,0.4220808929430155
0.9191919,0.55,0.18771430855894936
0.5151515,0.15,0.9287016997083476
0.2929293,0.3,0.6355886759104737
0.18181819,0.0,0.4975429911111271
0.93939394,0.9,0.13671738870433206
0.35353535,0.35,0.7254255824233439
0.7777778,0.5,0.5115322335561531
0.8181818,0.5,0.430946287510633
0.54545456,0.1,1.0639625837933073
0.44444445,0.1,0.9276491463948578
0.7777778,0.6,0.4354132092587506
0.07070707,0.1,0.20425641543297937
0.9191919,0.45,0.18446265375773815
0.8484849,0.55,0.38941740623729737
0.7171717,0.3,0.574319440735448
0.57575756,0.8,0.696070181630864
0.1919192,0.05,0.5279459738503393
0.09090909,0.4,0.19689233455328364
0.7171717,0.1,0.7254599646213239
0.22222222,0.15,0.5369660768464092
0.47474748,0.6,0.6399474632584606
0.5959596,0.6,0.7013061531719229
0.5252525,0.15,0.9359415448668941
0.32323232,0.55,0.7178798081568661
0.01010101,0.15,0.029395038470537784
0.7878788,0.4,0.5271783768590365
0.43434343,0.5,0.8499545987743342
0.56565654,0.55,0.8105770314018496
0.9191919,0.4,0.19762423654589495
0.6363636,0.85,0.678979547942239
0.11111111,0.1,0.3082463796048384
0.42424244,0.25,0.9789918855919539
0.8888889,0.15,0.29208492055355784
0.21212122,0.25,0.596674013354014
0.5858586,0.95,0.6391092628162126
0.37373737,0.8,0.6882233470583539
0.44444445,0.85,0.5995692258147539
