x,t,u
0.6969697,0.45,0.6957117849556456
0.8080808,0.8,0.47727784677747476
0.68686867,0.05,0.796822024791277
0.2020202,0.55,0.3305921907627338
0.5555556,0.75,0.5930522741422039
0.56565654,0.0,-0.03036661015600665
0.04040404,0.3,0.043914291447473
0.25252524,0.55,0.4926679543473269
0.4040404,0.35,0.6034586933755676
0.93939394,0.3,0.42437092791886977
0.35353535,0.15,0.9643388060743276
0.8484849,0.05,1.2050717014207253
0.030303031,0.8,0.06312182597972966
0.24242425,0.2,0.4979034348904726
0.7878788,0.25,0.8294098197680054
0.030303031,0.9,0.0743179832060998
0.05050505,0.2,0.02663192327664444
0.5959596,0.15,0.3858983741963566
0.8181818,0.9,0.516022796966123
0.07070707,0.4,0.09571665836511412
0.41414142,0.3,0.6330197395880853
1.0,0.85,0.011935425975202502
0.83838385,0.3,0.9923230950572419
0.94949496,0.85,0.18672799302522178
0.08080808,0.45,0.11690548770617322
0.09090909,0.55,0.1449320294933716
0.3939394,0.0,1.0613423123308388
0.6262626,0.3,0.6203208136678704
0.56565654,0.7,0.5474381544249118
0.37373737,0.45,0.5588786159485667
0.4949495,0.95,0.480929086868486
0.5555556,0.2,0.2698034412254886
0.90909094,0.1,0.9533427551361084
0.64646465,0.95,0.5935986796454003
0.6060606,0.35,0.5981198268650405
0.1919192,0.15,0.26143233347096884
0.53535354,0.25,0.41863585943365406
0.86868685,0.8,0.4611860956654493
0.1010101,0.15,0.040712048868677464
0.64646465,0.4,0.6341662505402015
0.8787879,0.4,0.6193812656973128
0.969697,0.85,0.10359270129453334
0.25252524,0.75,0.47473241550171164
0.9292929,0.7,0.31433919578436864
0.45454547,0.85,0.5660980365470495
0.5151515,0.85,0.58700053728997
0.45454547,0.05,0.48169915584481393
0.56565654,0.85,0.5793304420448644
0.09090909,0.25,0.07285928201895105
0.0,0.45,0.016884347766365115
0.27272728,0.05,0.754679470328432
0.75757575,0.55,0.6011356646822185
0.82828283,0.85,0.5646835150553543
0.7878788,0.95,0.5242797740173669
0.34343433,0.1,0.7991944263678477
0.54545456,0.0,-0.10314887600920619
0.6666667,0.15,0.6886345290561834
0.07070707,0.45,0.08615984576773272
0.5151515,0.05,0.08314435384740368
0.09090909,0.85,0.16474540947610788
0.7979798,0.4,0.7432269807236812
0.14141414,0.15,0.08603986410797972
0.25252524,0.3,0.4214235448122274
0.57575756,0.85,0.6044293021431578
0.83838385,0.8,0.4275734351045838
0.959596,0.35,0.3078223183393176
0.3939394,0.05,1.0186041042103438
0.1919192,0.5,0.2618702118857856
0.32323232,0.95,0.4312084545499867
0.83838385,0.3,0.7738393032166894
1.0,0.2,0.011839300237269097
0.65656567,0.45,0.5478343329326806
